name,clean_name,approvaldt,origin,diameter,center_lon,center_lat,type,code,approval,min_lon,max_lon,min_lat,max_lat,ethnicity,continent,quad_name,quad_code,link
Marco Polo P,Marco Polo P,1/1/2006,Italian explorer (1254-1324).,28.0621,359.681517,16.96734857,Satellite Feature,SF,Adopted by IAU,359.1977482,360.1642889,16.50463676,17.43006325,Italy,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/11150
Guericke S,Guericke S,1/1/2006,"Otto von; German physicist, engineer, naturalist (1602-1686).",10.1894,346.6010185,-10.35689146,Satellite Feature,SF,Adopted by IAU,346.4716969,346.7298679,-10.52975082,-10.19424629,Germany,Europe,Montes Riphaeus,LAC-76,http://planetarynames.wr.usgs.gov/Feature/9606
Apollonius L,Apollonius L,1/1/2006,Apollonius of Perga; Greek mathematician (c. 262-190 B.C.).,10.1233,54.56681741,6.471043922,Satellite Feature,SF,Adopted by IAU,54.39906502,54.73459053,6.333215714,6.630338669,Greek,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/7311
Adams B,Adams B,1/1/2006,John Couch; British astronomer (1819-1892); Charles Hitchcock; American astronomer (1868-1951); Walter Sydney; American astronomer (1876-1956).,31.328,65.70067364,-31.5429447,Satellite Feature,SF,Adopted by IAU,65.09632301,66.30603981,-31.97911644,-31.05340195,American,North America,Petavius,LAC-98,http://planetarynames.wr.usgs.gov/Feature/7076
Al-Khwarizmi G,Al Khwarizmi G,1/1/2006,Abū Ja'far Muhammad Ibn Mūsā; Iraqi mathematician (unkn-after 847).,102.832,107.3456639,6.755925531,Satellite Feature,SF,Adopted by IAU,105.8858662,108.8054638,5.193517685,8.30585289,Iraq,Asia,Babcock,LAC-64,http://planetarynames.wr.usgs.gov/Feature/7131
Alden E,Alden E,1/1/2006,Harold Lee; American astronomer (1890-1964).,26.3692,112.8051745,-23.41777524,Satellite Feature,SF,Adopted by IAU,112.3971577,113.1990376,-23.83175278,-22.96324921,American,North America,Fermi,LAC-101,http://planetarynames.wr.usgs.gov/Feature/7156
Alexander K,Alexander K,1/1/2006,"Alexander the Great, of Macedon; Greek geographer (356-323 B.C.).",3.9548,19.34965292,40.52136283,Satellite Feature,SF,Adopted by IAU,19.26791573,19.43445015,40.45615578,40.58657265,Greek,Europe,Eudoxus,LAC-26,http://planetarynames.wr.usgs.gov/Feature/7163
Aliacensis K,Aliacensis K,1/1/2006,"D'Ailly, Pierre; French geographer (1350-1420).",5.64688,6.258897221,-31.42892769,Satellite Feature,SF,Adopted by IAU,6.146799088,6.365045547,-31.51965904,-31.33343697,France,Europe,Purbach,LAC-95,http://planetarynames.wr.usgs.gov/Feature/7183
Hayford P,Hayford P,1/1/2006,"John Fillmore; American civil engineer, geodesist (1868-1925).",20.9046,182.2629683,11.00942723,Satellite Feature,SF,Adopted by IAU,181.9207973,182.6155987,10.71300697,11.30073357,American,North America,Sharonov,LAC-68,http://planetarynames.wr.usgs.gov/Feature/9753
Fourier P,Fourier P,1/1/2006,Jean-Baptiste Joseph; French mathematician (1768-1830).,9.61917,304.9269247,-31.11562206,Satellite Feature,SF,Adopted by IAU,304.7908154,305.0442295,-31.28416824,-30.97364807,France,Europe,Byrgius,LAC-92,http://planetarynames.wr.usgs.gov/Feature/9173
Bridgman C,Bridgman C,1/1/2006,Percy Williams; American physicist; Nobel laureate (1882-1961).,40.4358,140.4018252,46.56809602,Satellite Feature,SF,Adopted by IAU,139.4680157,141.4025211,46.04265022,47.07295799,American,North America,Campbell,LAC-31,http://planetarynames.wr.usgs.gov/Feature/7947
Maskelyne Y,Maskelyne Y,1/1/2006,Nevil; British astronomer (1732-1811).,4.27393,28.16081938,1.729458326,Satellite Feature,SF,Adopted by IAU,28.09031487,28.23132515,1.658987045,1.79993248,Great Britain,Europe,Julius Caesar,LAC-60,http://planetarynames.wr.usgs.gov/Feature/11217
Avicenna E,Avicenna E,1/1/2006,Abu Ali Al-Hussein Ibn Abdallah; Persian doctor (980-1037).,25.6444,268.7494864,40.19474088,Satellite Feature,SF,Adopted by IAU,268.1967335,269.2789173,39.7902317,40.57340431,Persian,Asia,Lorentz,LAC-36,http://planetarynames.wr.usgs.gov/Feature/7435
Barbier K,Barbier K,1/1/2006,Daniel; French astronomer (1907-1965).,13.2483,159.2015021,-26.28827574,Satellite Feature,SF,Adopted by IAU,158.95788,159.4451199,-26.41816902,-26.15838051,France,Europe,O'Day,LAC-103,http://planetarynames.wr.usgs.gov/Feature/7540
Barocius C,Barocius C,1/1/2006,Francesco; Italian mathematician (1537-1604).,35.8403,17.47759957,-43.1070071,Satellite Feature,SF,Adopted by IAU,16.66844368,18.28647423,-43.62229156,-42.58722496,Italy,Europe,Maurolycus,LAC-113,http://planetarynames.wr.usgs.gov/Feature/7546
Bayer S,Bayer S,1/1/2006,Johann; German astronomer (1572-1625).,15.4356,323.5528562,-52.32560844,Satellite Feature,SF,Adopted by IAU,323.1520672,323.958704,-52.57988358,-52.0712738,Germany,Europe,Schiller,LAC-125,http://planetarynames.wr.usgs.gov/Feature/7591
Birkhoff M,Birkhoff M,1/1/2006,George David; American mathematician (1884-1944).,25.3292,214.9376673,54.50164329,Satellite Feature,SF,Adopted by IAU,214.5242367,215.2547321,54.03412437,54.84789848,American,North America,Birkhoff,LAC-19,http://planetarynames.wr.usgs.gov/Feature/7737
Bolyai W,Bolyai W,1/1/2006,Janos; Hungarian mathematician (1802-1860).,53.0283,124.4160667,-32.04761918,Satellite Feature,SF,Adopted by IAU,123.3967876,125.4349117,-32.84338951,-31.29808807,Hungary,Europe,Milne,LAC-117,http://planetarynames.wr.usgs.gov/Feature/7819
Boscovich P,Boscovich P,1/1/2006,Rudjer J.; Italian physicist (1711-1787).,64.8228,10.30889031,11.4687888,Satellite Feature,SF,Adopted by IAU,9.518346786,10.93157768,10.60802269,12.39765358,Italy,Europe,Julius Caesar,LAC-60,http://planetarynames.wr.usgs.gov/Feature/7862
Briggs A,Briggs A,1/1/2006,Henry; British mathematician (1561-1630).,25.1331,286.221001,27.12483126,Satellite Feature,SF,Adopted by IAU,285.8200855,286.6124439,26.71531105,27.52432823,Great Britain,Europe,Russell,LAC-37,http://planetarynames.wr.usgs.gov/Feature/7950
Brown E,Brown E,1/1/2006,"Ernest William; British astronomer, mathematician (1866-1938).",23.1873,342.3711297,-46.85889338,Satellite Feature,SF,Adopted by IAU,341.8399372,342.9142628,-47.23365593,-46.48412514,Great Britain,Europe,Wilhelm,LAC-111,http://planetarynames.wr.usgs.gov/Feature/7965
Buch E,Buch E,1/1/2006,Christian Leopold von; German geologist (1774-1853).,8.31281,16.50253695,-38.97651871,Satellite Feature,SF,Adopted by IAU,16.38118553,16.62389183,-39.1114502,-38.84257126,Germany,Europe,Maurolycus,LAC-113,http://planetarynames.wr.usgs.gov/Feature/7976
Bullialdus G,Bullialdus G,1/1/2006,"Boulliau, Ismael; French astronomer (1605-1694).",3.39559,336.2994187,-23.27090458,Satellite Feature,SF,Adopted by IAU,336.2384739,336.3603687,-23.32689285,-23.21491432,France,Europe,Pitatus,LAC-94,http://planetarynames.wr.usgs.gov/Feature/7989
Bullialdus H,Bullialdus H,1/1/2006,"Boulliau, Ismael; French astronomer (1605-1694).",4.3762,340.6397483,-22.75318241,Satellite Feature,SF,Adopted by IAU,340.5615025,340.7179966,-22.82534027,-22.68102264,France,Europe,Pitatus,LAC-94,http://planetarynames.wr.usgs.gov/Feature/7990
Bunsen B,Bunsen B,1/1/2006,Robert Wilhelm Eberhard; German chemist (1811-1899).,21.4867,271.970359,44.109238,Satellite Feature,SF,Adopted by IAU,271.5206432,272.4200802,43.76100731,44.46532631,Germany,Europe,Lorentz,LAC-36,http://planetarynames.wr.usgs.gov/Feature/7996
Buys-Ballot H,Buys Ballot H,1/1/2006,Christoph Hendrik Diederik; Dutch meteorologist (1817-1890).,24.0331,179.6066147,19.52680616,Satellite Feature,SF,Adopted by IAU,179.2211437,179.9920902,19.17355537,19.89215279,The Netherlands (Dutch),Europe,Fitzgerald,LAC-50,http://planetarynames.wr.usgs.gov/Feature/8024
Byrgius S,Byrgius S,1/1/2006,"Burgi, Joost; Swiss horologist (1552-1632).",45.9357,298.2259993,-26.06223907,Satellite Feature,SF,Adopted by IAU,297.3828793,299.0691242,-26.55454445,-25.58170891,Switzerland,Europe,Byrgius,LAC-92,http://planetarynames.wr.usgs.gov/Feature/8039
Calippus A,Calippus A,1/1/2006,Calippus of Cyzicus; Greek astronomer (c. 370 B.C.).,15.7166,7.870557194,37.05999064,Satellite Feature,SF,Adopted by IAU,7.552984238,8.189218521,36.80305672,37.31384087,Greek,Europe,Cassini,LAC-25,http://planetarynames.wr.usgs.gov/Feature/8060
Calippus C,Calippus C,1/1/2006,Calippus of Cyzicus; Greek astronomer (c. 370 B.C.).,37.6947,9.1572982,39.43458467,Satellite Feature,SF,Adopted by IAU,8.683515549,9.766218185,38.8265667,40.04260445,Greek,Europe,Cassini,LAC-25,http://planetarynames.wr.usgs.gov/Feature/8062
Cannon E,Cannon E,1/1/2006,Annie Jump; American astronomer (1863-1941).,25.8671,78.99432383,19.26736163,Satellite Feature,SF,Adopted by IAU,78.66077995,79.37223625,18.84399986,19.69346809,American,North America,Hubble,LAC-45,http://planetarynames.wr.usgs.gov/Feature/8079
Capuanus P,Capuanus P,1/1/2006,Francesco Capuano Di Manfredonia; Italian astronomer (c. 1400-unkn).,68.5186,331.4083067,-35.44321947,Satellite Feature,SF,Adopted by IAU,330.4970798,332.4547939,-36.39631462,-34.45436478,Italy,Europe,Wilhelm,LAC-111,http://planetarynames.wr.usgs.gov/Feature/8104
Cassini A,Cassini A,1/1/2006,Giovanni Domenico; Italian-French astronomer (1625-1712); Jacques; French astronomer (1677-1756).,16.7569,4.775646384,40.51380517,Satellite Feature,SF,Adopted by IAU,4.411344528,5.139951706,40.25853157,40.75555229,Italy,Europe,Cassini,LAC-25,http://planetarynames.wr.usgs.gov/Feature/8140
Cassini W,Cassini W,1/1/2006,Giovanni Domenico; Italian-French astronomer (1625-1712); Jacques; French astronomer (1677-1756).,5.46221,4.254066547,42.34816631,Satellite Feature,SF,Adopted by IAU,4.137571335,4.370542526,42.25810051,42.43823051,Italy,Europe,Cassini,LAC-25,http://planetarynames.wr.usgs.gov/Feature/8150
Clairaut F,Clairaut F,1/1/2006,Alexis Claude; French mathematician (1713-1765).,31.1815,14.35356467,-45.77752761,Satellite Feature,SF,Adopted by IAU,13.83732033,14.89142418,-46.29148293,-45.26355553,France,Europe,Maurolycus,LAC-113,http://planetarynames.wr.usgs.gov/Feature/8298
Condorcet E,Condorcet E,1/1/2006,Jean de; French mathematician (1743-1794).,8.03069,68.16375908,11.34986698,Satellite Feature,SF,Adopted by IAU,68.02869987,68.29881859,11.2174511,11.48228645,France,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/8385
Daguerre K,Daguerre K,1/1/2006,"Louis-Jacques-Mandé; French artist, chemist, photographer (1789-1851).",5.43518,35.78286688,-12.24530059,Satellite Feature,SF,Adopted by IAU,35.71187019,35.85385704,-12.3338604,-12.15674019,France,Europe,Colombo,LAC-79,http://planetarynames.wr.usgs.gov/Feature/8561
de Gasparis A,de Gasparis A,1/1/2006,Annibale; Italian astronomer (1819-1892).,38.4081,308.626918,-26.73749194,Satellite Feature,SF,Adopted by IAU,307.9178333,309.3360081,-27.2229023,-26.27825546,Italy,Europe,Byrgius,LAC-92,http://planetarynames.wr.usgs.gov/Feature/8617
De Vico A,De Vico A,1/1/2006,Francesco; Italian astronomer (1805-1848).,34.082,296.3835833,-18.7486984,Satellite Feature,SF,Adopted by IAU,295.8267918,296.9780827,-19.2949276,-18.17182159,Italy,Europe,Byrgius,LAC-92,http://planetarynames.wr.usgs.gov/Feature/8647
Delambre F,Delambre F,1/1/2006,Jean-Baptiste Joseph; French astronomer (1749-1822).,4.24528,19.24768267,-1.06276479,Satellite Feature,SF,Adopted by IAU,19.17767143,19.31769753,-1.132764816,-0.992763519,France,Europe,Theophilus,LAC-78,http://planetarynames.wr.usgs.gov/Feature/8680
Douglass X,Douglass X,1/1/2006,Andrew Ellicott; American astronomer (1867-1962).,24.1861,235.9132397,38.05334521,Satellite Feature,SF,Adopted by IAU,235.4896984,236.443861,37.65464211,38.45199013,American,North America,Landau,LAC-35,http://planetarynames.wr.usgs.gov/Feature/8807
Drebbel P,Drebbel P,1/1/2006,Cornelius; Dutch inventor (1572-1634).,4.87677,308.0654206,-39.72377032,Satellite Feature,SF,Adopted by IAU,307.9608631,308.169981,-39.80418205,-39.64335632,The Netherlands (Dutch),Europe,Schickard,LAC-110,http://planetarynames.wr.usgs.gov/Feature/8827
Dubyago X,Dubyago X,1/1/2006,Dmitrij Ivanovich; Russian astronomer (1850-1918); Alexander Dmitrievich; Soviet astronomer (1903-1959).,8.40876,73.03080398,6.497452703,Satellite Feature,SF,Adopted by IAU,72.89125633,73.17035103,6.358800888,6.636106491,Soviet,Europe,Neper,LAC-63,http://planetarynames.wr.usgs.gov/Feature/8856
Egede E,Egede E,1/1/2006,Hans; Danish natural historian (1686-1758).,3.61503,10.43223084,49.73750461,Satellite Feature,SF,Adopted by IAU,10.33999825,10.52446556,49.6778965,49.79711342,Denmark,Europe,Aristoteles,LAC-13,http://planetarynames.wr.usgs.gov/Feature/8882
Evershed S,Evershed S,1/1/2006,John; British astronomer (1864-1956).,47.2388,197.1616842,34.50390454,Satellite Feature,SF,Adopted by IAU,196.4585552,197.9603634,33.74120522,35.26643944,Great Britain,Europe,Schneller,LAC-33,http://planetarynames.wr.usgs.gov/Feature/9030
Eratosthenes Z,Eratosthenes Z,1/1/2006,"Greek astronomer, geographer (c. 276-196 B.C.).",0.571071,345.9003847,13.74920425,Satellite Feature,SF,Adopted by IAU,345.8906918,345.9100819,13.73978996,13.75862312,Greek,Europe,Copernicus,LAC-58,http://planetarynames.wr.usgs.gov/Feature/8988
Flammarion Y,Flammarion Y,1/1/2006,Camille; French astronomer (1842-1925).,2.3012,356.8084856,-3.732964179,Satellite Feature,SF,Adopted by IAU,356.7704601,356.8465137,-3.770908356,-3.695018768,France,Europe,Ptolemaeus,LAC-77,http://planetarynames.wr.usgs.gov/Feature/9105
Flamsteed X,Flamsteed X,1/1/2006,John; British astronomer (1646-1719).,2.82469,312.600265,-2.297581836,Satellite Feature,SF,Adopted by IAU,312.5536518,312.6468792,-2.344158173,-2.251005173,Great Britain,Europe,Letronne,LAC-75,http://planetarynames.wr.usgs.gov/Feature/9123
Foster H,Foster H,1/1/2006,John Stuart; Canadian physicist (1890-1964).,27.3738,220.4245824,23.01787848,Satellite Feature,SF,Adopted by IAU,219.9408817,220.8813648,22.66585732,23.34400368,Canada,North America,Joule,LAC-52,http://planetarynames.wr.usgs.gov/Feature/9158
Fourier K,Fourier K,1/1/2006,Jean-Baptiste Joseph; French mathematician (1768-1830).,13.1413,305.6481786,-30.03885266,Satellite Feature,SF,Adopted by IAU,305.4491978,305.8471622,-30.25028229,-29.82376289,France,Europe,Byrgius,LAC-92,http://planetarynames.wr.usgs.gov/Feature/9169
Hevelius E,Hevelius E,1/1/2006,"Howelcke, Johann; Polish astronomer (1611-1687).",8.80809,294.2175982,2.958223044,Satellite Feature,SF,Adopted by IAU,294.0721684,294.3630314,2.812986374,3.103460312,Poland,Europe,Hevelius,LAC-56,http://planetarynames.wr.usgs.gov/Feature/9962
Fracastorius W,Fracastorius W,1/1/2006,"Fracastoro, Girolamo; Italian doctor, astronomer (1483-1553).",6.64621,35.68662758,-22.6951722,Satellite Feature,SF,Adopted by IAU,35.56783104,35.80542564,-22.80475998,-22.58558273,Italy,Europe,Fracastorius,LAC-97,http://planetarynames.wr.usgs.gov/Feature/9216
Franklin H,Franklin H,1/1/2006,Benjamin; American inventor (1706-1790).,5.15161,43.74471594,37.12018798,Satellite Feature,SF,Adopted by IAU,43.63819313,43.85124016,37.0352459,37.20513344,American,North America,Geminus,LAC-27,http://planetarynames.wr.usgs.gov/Feature/9223
Fraunhofer A,Fraunhofer A,1/1/2006,"Joseph von; German astronomer, optician (1787-1826).",29.172,61.61022578,-39.58060825,Satellite Feature,SF,Adopted by IAU,61.10616493,62.17454338,-40.04234695,-39.13101387,Germany,Europe,Furnerius,LAC-115,http://planetarynames.wr.usgs.gov/Feature/9226
Gauss A,Gauss A,1/1/2006,Karl Friedrich; German mathematician (1777-1855).,20.704,82.76711514,36.53828773,Satellite Feature,SF,Adopted by IAU,82.41229057,83.1451664,36.19082451,36.86182976,Germany,Europe,Fabry,LAC-29,http://planetarynames.wr.usgs.gov/Feature/9391
Furnerius V,Furnerius V,1/1/2006,"Fournier, Georges: French mathematician (1595-1652).",59.1807,65.4990169,-35.71511328,Satellite Feature,SF,Adopted by IAU,64.52770805,66.43282509,-36.6856308,-34.72050667,France,Europe,Furnerius,LAC-115,http://planetarynames.wr.usgs.gov/Feature/9271
Furnerius F,Furnerius F,1/1/2006,"Fournier, Georges: French mathematician (1595-1652).",52.0555,64.12192434,-36.10038747,Satellite Feature,SF,Adopted by IAU,63.43162346,64.66543388,-36.95588303,-35.24489021,France,Europe,Furnerius,LAC-115,http://planetarynames.wr.usgs.gov/Feature/9258
Galilaei G,Galilaei G,1/1/2006,"Galileo; Italian astronomer, physicist (1564-1642).",0.808777,292.7441469,12.6525279,Satellite Feature,SF,Adopted by IAU,292.7304821,292.7578144,12.63919258,12.66586494,Italy,Europe,Hevelius,LAC-56,http://planetarynames.wr.usgs.gov/Feature/9292
Galilaei S,Galilaei S,1/1/2006,"Galileo; Italian astronomer, physicist (1564-1642).",2.72159,295.2289102,15.461852,Satellite Feature,SF,Adopted by IAU,295.1823521,295.2754726,15.41697502,15.50672722,Italy,Europe,Hevelius,LAC-56,http://planetarynames.wr.usgs.gov/Feature/9298
Ganskiy (Hansky) F,Ganskiy  Hansky  F,1/1/2006,Aleksey Pavlovich; Russian astronomer (1870-1908).,8.87558,98.98824705,-9.65803766,Satellite Feature,SF,Adopted by IAU,98.83979607,99.13670158,-9.804386139,-9.511688232,Russia,Europe,Pasteur,LAC-82,http://planetarynames.wr.usgs.gov/Feature/9337
Gassendi L,Gassendi L,1/1/2006,"Pierre; French astronomer, mathematician (1592-1655).",5.32024,318.2131383,-20.39282551,Satellite Feature,SF,Adopted by IAU,318.1195507,318.3067303,-20.48055077,-20.30509949,France,Europe,Mare Humorum,LAC-93,http://planetarynames.wr.usgs.gov/Feature/9360
Hermann L,Hermann L,1/1/2006,Jacob; Swiss mathematician (1678-1733).,2.81367,300.7706094,2.435338358,Satellite Feature,SF,Adopted by IAU,300.7241726,300.817049,2.388944626,2.481733322,Switzerland,Europe,Hevelius,LAC-56,http://planetarynames.wr.usgs.gov/Feature/9912
Gaudibert C,Gaudibert C,1/1/2006,Casimir Marie; French astronomer (1823-1901).,8.03994,37.79791494,-11.56898153,Satellite Feature,SF,Adopted by IAU,37.66259575,37.93323326,-11.70155144,-11.4364109,France,Europe,Colombo,LAC-79,http://planetarynames.wr.usgs.gov/Feature/9371
Gay-Lussac H,Gay Lussac H,1/1/2006,Joseph Louis; French physicist (1778-1850).,5.01126,336.6690858,13.4119598,Satellite Feature,SF,Adopted by IAU,336.5841389,336.754034,13.32932854,13.49459267,France,Europe,Copernicus,LAC-58,http://planetarynames.wr.usgs.gov/Feature/9409
Geminus G,Geminus G,1/1/2006,Greek astronomer (unkn-c. 70 B.C.).,14.837,48.57465385,30.7968651,Satellite Feature,SF,Adopted by IAU,48.29044533,48.8579464,30.58111382,31.0147686,Greek,Europe,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/9431
Gerard Q Outer,Gerard Q Outer,1/1/2006,Alexander; Scottish explorer (1792-1839).,192.481,275.4529069,46.51222223,Satellite Feature,SF,Adopted by IAU,270.8385258,280.0672894,43.33841515,49.68602943,Scotland,Europe,Lavoisier,LAC-22,http://planetarynames.wr.usgs.gov/Feature/9472
Guericke J,Guericke J,1/1/2006,"Otto von; German physicist, engineer, naturalist (1602-1686).",6.99329,346.574884,-10.61861905,Satellite Feature,SF,Adopted by IAU,346.4831982,346.6693897,-10.73880005,-10.51215744,Germany,Europe,Montes Riphaeus,LAC-76,http://planetarynames.wr.usgs.gov/Feature/9601
Halley K,Halley K,1/1/2006,Edmond; British astronomer (1656-1742).,4.4501,5.818406054,-8.567852483,Satellite Feature,SF,Adopted by IAU,5.744203568,5.89261055,-8.64122963,-8.494474411,Great Britain,Europe,Ptolemaeus,LAC-77,http://planetarynames.wr.usgs.gov/Feature/9695
Hercules E,Hercules E,1/1/2006,Latin spelling for Greek mythological hero Heracles.,9.98423,38.69957434,45.79939283,Satellite Feature,SF,Adopted by IAU,38.4949398,38.90420723,45.64135933,45.95782661,Greek,Europe,Geminus,LAC-27,http://planetarynames.wr.usgs.gov/Feature/9892
Hell Q,Hell Q,1/1/2006,Maximilian; Hungarian astronomer (1720-1792).,3.74917,355.5312163,-32.99657102,Satellite Feature,SF,Adopted by IAU,355.4664669,355.6020947,-33.05590248,-32.93335915,Hungary,Europe,Tycho,LAC-112,http://planetarynames.wr.usgs.gov/Feature/9840
Herigonius G,Herigonius G,1/1/2006,"Herigone, Pierre; French mathematician, astronomer (fl. 1634).",3.16677,327.541684,-15.27419816,Satellite Feature,SF,Adopted by IAU,327.4875584,327.5958157,-15.32641411,-15.22198105,France,Europe,Letronne,LAC-75,http://planetarynames.wr.usgs.gov/Feature/9900
Herodotus E,Herodotus E,1/1/2006,Of Halikarnassus; Greek historian (c. 484-408 B.C.).,36.5505,308.4760504,29.34927571,Satellite Feature,SF,Adopted by IAU,307.820631,309.1437092,28.75416756,29.94433403,Greek,Europe,Seleucus,LAC-38,http://planetarynames.wr.usgs.gov/Feature/9919
Herodotus N,Herodotus N,1/1/2006,Of Halikarnassus; Greek historian (c. 484-408 B.C.).,4.3245,309.8836089,23.64451056,Satellite Feature,SF,Adopted by IAU,309.805769,309.9614506,23.57320595,23.71581841,Greek,Europe,Seleucus,LAC-38,http://planetarynames.wr.usgs.gov/Feature/9924
Jules Verne Y,Jules Verne Y,1/1/2006,French writer (1828-1905).,22.016,146.359485,-31.44639751,Satellite Feature,SF,Adopted by IAU,145.9800434,146.7996159,-31.70016289,-31.15723991,France,Europe,Gagarin,LAC-102,http://planetarynames.wr.usgs.gov/Feature/10240
Herschel J,Herschel J,1/1/2006,Sir William; German-born British astronomer (1738-1822).,4.84728,355.7187105,-6.421687806,Satellite Feature,SF,Adopted by IAU,355.6382809,355.7991428,-6.501613617,-6.341760635,Great Britain,Europe,Ptolemaeus,LAC-77,http://planetarynames.wr.usgs.gov/Feature/9935
Horrebow G,Horrebow G,1/1/2006,Peder; Danish astronomer (1679-1764).,7.06556,318.1587855,59.82238875,Satellite Feature,SF,Adopted by IAU,317.9270649,318.3905087,59.70588493,59.93889427,Denmark,Europe,J. Herschel,LAC-11,http://planetarynames.wr.usgs.gov/Feature/10060
Isidorus V,Isidorus V,1/1/2006,St. Isidore of Seville; Spanish astronomer and encyclopaedist (c. 560-636).,3.85454,30.81481208,-8.88438898,Satellite Feature,SF,Adopted by IAU,30.7571125,30.87251472,-8.946849823,-8.821928024,Spain,Europe,Colombo,LAC-79,http://planetarynames.wr.usgs.gov/Feature/10153
Hyginus B,Hyginus B,1/1/2006,Caius Julius; Spanish astronomer (fl. first century B.C.).,4.84677,5.07127175,7.608864724,Satellite Feature,SF,Adopted by IAU,4.990644455,5.151899338,7.52894783,7.688783646,Spain,Europe,Mare Vaporum,LAC-59,http://planetarynames.wr.usgs.gov/Feature/10083
Lacroix E,Lacroix E,1/1/2006,Sylvestre Francois; French mathematician (1765-1843).,20.3344,296.9728722,-39.9745413,Satellite Feature,SF,Adopted by IAU,296.4865437,297.3560085,-40.30943298,-39.63964462,France,Europe,Vallis Inghirami,LAC-109,http://planetarynames.wr.usgs.gov/Feature/10503
Hyginus F,Hyginus F,1/1/2006,Caius Julius; Spanish astronomer (fl. first century B.C.).,3.80882,8.60625417,7.990526039,Satellite Feature,SF,Adopted by IAU,8.542837143,8.669675827,7.927724838,8.053331375,Spain,Europe,Mare Vaporum,LAC-59,http://planetarynames.wr.usgs.gov/Feature/10087
Hyginus H,Hyginus H,1/1/2006,Caius Julius; Spanish astronomer (fl. first century B.C.).,3.42495,7.009931292,5.94248309,Satellite Feature,SF,Adopted by IAU,6.95315361,7.066709518,5.886011124,5.99895668,Spain,Europe,Mare Vaporum,LAC-59,http://planetarynames.wr.usgs.gov/Feature/10089
Ingalls Z,Ingalls Z,1/1/2006,Albert Graham; American optician (1888-1958).,25.8459,206.5259311,30.09289205,Satellite Feature,SF,Adopted by IAU,206.0704823,206.9604015,29.71122932,30.46789742,American,North America,Cockcroft,LAC-51,http://planetarynames.wr.usgs.gov/Feature/10125
Janssen R,Janssen R,1/1/2006,Pierre Jules César; French astronomer (1824-1907).,22.9008,38.70004661,-48.28005043,Satellite Feature,SF,Adopted by IAU,38.26849174,39.11438942,-48.66693687,-47.91205406,France,Europe,Hommel,LAC-127,http://planetarynames.wr.usgs.gov/Feature/10217
Jacobi Q,Jacobi Q,1/1/2006,Karl Gustav Jacob; German mathematician (1804-1851).,3.9242,14.02612477,-55.84784527,Satellite Feature,SF,Adopted by IAU,13.91086769,14.14138603,-55.91254997,-55.78313828,Germany,Europe,Hommel,LAC-127,http://planetarynames.wr.usgs.gov/Feature/10183
Jansen G,Jansen G,1/1/2006,"Janszoon, Zacharias; Dutch optician (1580-c. 1638).",5.56523,26.0201846,9.300743604,Satellite Feature,SF,Adopted by IAU,25.92719841,26.11317253,9.208978653,9.392507553,The Netherlands (Dutch),Europe,Julius Caesar,LAC-60,http://planetarynames.wr.usgs.gov/Feature/10192
Jansky D,Jansky D,1/1/2006,Karl Guthe; American radio engineer (1905-1950).,23.0246,91.25330837,9.556362683,Satellite Feature,SF,Adopted by IAU,90.86992455,91.63028908,9.235452652,9.91435051,American,North America,Babcock,LAC-64,http://planetarynames.wr.usgs.gov/Feature/10201
Lacroix R,Lacroix R,1/1/2006,Sylvestre Francois; French mathematician (1765-1843).,19.1483,299.7798957,-34.43510661,Satellite Feature,SF,Adopted by IAU,299.4459248,300.1240711,-34.76065254,-34.13069153,France,Europe,Schickard,LAC-110,http://planetarynames.wr.usgs.gov/Feature/10513
Janssen Q,Janssen Q,1/1/2006,Pierre Jules César; French astronomer (1824-1907).,4.94468,39.36424415,-46.34951587,Satellite Feature,SF,Adopted by IAU,39.2461338,39.48235512,-46.43104744,-46.26798248,France,Europe,Rheita,LAC-114,http://planetarynames.wr.usgs.gov/Feature/10216
Kant N,Kant N,1/1/2006,Immanuel; German philosopher (1724-1804).,9.05227,19.71479006,-9.914911858,Satellite Feature,SF,Adopted by IAU,19.56326485,19.86631584,-10.06417465,-9.765649796,Germany,Europe,Theophilus,LAC-78,http://planetarynames.wr.usgs.gov/Feature/10266
Rheita E,Rheita E,1/1/2006,"Anton Maria Schyrle of Rhaetia; Czechoslovakian astronomer, optician (c. 1597-1660).",67.7224,48.91714376,-34.23965293,Satellite Feature,SF,Adopted by IAU,48.19314003,49.68538475,-35.29237938,-33.14670944,Czechoslovakia,Europe,Rheita,LAC-114,http://planetarynames.wr.usgs.gov/Feature/12565
Kapteyn Z,Kapteyn Z,1/1/2006,Jacobus Cornelis; Dutch astronomer (1851-1922).,6.65203,72.56417747,-11.2059171,Satellite Feature,SF,Adopted by IAU,72.45236015,72.67599678,-11.31560135,-11.09623146,The Netherlands (Dutch),Europe,Ansgarius,LAC-81,http://planetarynames.wr.usgs.gov/Feature/10280
